sample,env,delta_T,asv,fold,model,R2,R2_pooled,n_present,included
Soil-C,Soil,2,5,4,endpoint,-2.5964750885155063,0.45953217136968805,1,False
Soil-C,Soil,2,5,5,endpoint,,0.45953217136968805,1,False
Soil-C,Soil,2,5,6,endpoint,,0.45953217136968805,1,False
Soil-C,Soil,2,5,7,endpoint,,0.45953217136968805,1,False
Soil-C,Soil,2,5,8,endpoint,,0.45953217136968805,1,False
Soil-C,Soil,2,5,1,persistence,,0.8485612801101293,1,False
Soil-C,Soil,2,5,2,persistence,,0.8485612801101293,1,False
Soil-C,Soil,2,5,3,persistence,-0.38209488634595723,0.8485612801101293,1,False
Soil-C,Soil,2,5,4,persistence,-0.009455400925387325,0.8485612801101293,1,False
Soil-C,Soil,2,5,5,persistence,,0.8485612801101293,1,False
Soil-C,Soil,2,5,6,persistence,,0.8485612801101293,1,False
Soil-C,Soil,2,5,7,persistence,,0.8485612801101293,1,False
Soil-C,Soil,2,5,8,persistence,,0.8485612801101293,1,False
Soil-C,Soil,5,1,1,OLS,0.47865428061276993,0.42497042294261966,8,True
Soil-C,Soil,5,1,2,OLS,0.19445581945465018,0.42497042294261966,8,True
Soil-C,Soil,5,1,3,OLS,0.2672505852019633,0.42497042294261966,8,True
Soil-C,Soil,5,1,4,OLS,-0.15262369855747537,0.42497042294261966,8,True
Soil-C,Soil,5,1,5,OLS,0.3365583722781619,0.42497042294261966,8,True
Soil-C,Soil,5,1,6,OLS,-0.2586235313049292,0.42497042294261966,8,True
Soil-C,Soil,5,1,7,OLS,-0.3041210184607124,0.42497042294261966,8,True
Soil-C,Soil,5,1,8,OLS,-0.0221886094449677,0.42497042294261966,8,True
Soil-C,Soil,5,1,1,OLS_raw,0.4931084628770801,0.4364213968635213,8,True
Soil-C,Soil,5,1,2,OLS_raw,0.22217983346642756,0.4364213968635213,8,True
Soil-C,Soil,5,1,3,OLS_raw,0.26921113457654555,0.4364213968635213,8,True
Soil-C,Soil,5,1,4,OLS_raw,-0.154946276363509,0.4364213968635213,8,True
Soil-C,Soil,5,1,5,OLS_raw,0.3562271446252975,0.4364213968635213,8,True
